Id,Prediction
1617,15.189817773781549
1618,18.60105953399883
1619,19.09809430520864
1620,21.173581991337464
1621,19.410296385977663
1622,19.83812249178201
1623,22.438768586925555
1624,21.359109783718928
1625,18.800272051767976
1626,20.900824041451102
1627,22.04224438221038
1628,25.130560129137482
1629,22.4065398150911
1630,25.975120358883743
1631,24.319208555420524
1632,24.613378681173202
1633,22.406576007256355
1634,22.271605815408666
1635,22.398924307132674
1636,21.51272693828378
1637,21.22162737987233
1638,22.778388968299687
1639,21.236571321869718
1640,23.217422337535876
1641,21.25409595020372
1642,24.69146969578958
1643,24.80796116717525
1644,24.82482561299629
1645,21.187749504144403
1646,21.14391792335511
1647,21.068335824465684
1648,18.76708975499018
1649,19.04063176131328
1650,18.11268848235525
1651,17.884708595293898
1652,16.877777783156297
1653,16.877741132281702
1654,21.023178041365416
1655,20.847675614461416
1656,20.717500076318
1657,21.0061620543666
1658,20.751714878332848
1659,20.691694057839015
1660,18.940925845969645
1661,29.28762250929352
1662,27.40209318615008
1663,27.051190302075806
1664,28.22980284420456
1665,26.55011057854923
1666,26.594559477436363
1667,28.13034318480977
1668,27.33741531119587
1669,26.364193194002176
1670,26.863566112618738
1671,25.49760374279129
1672,28.532357066254153
1673,27.88143963045355
1674,25.407575089131807
1675,23.893011179660434
1676,23.81650364126407
1677,24.54411351100881
1678,27.971090410800507
1679,26.932655102952882
1680,26.00861624119015
1681,25.76220205835697
1682,26.78806660059251
1683,24.28072675708283
1684,23.218914309073973
1685,22.408663517197763
1686,22.208592572737494
1687,22.281984581802746
1688,22.880310766751563
1689,22.93265323417687
1690,23.44813122649594
1691,23.02563211380399
1692,24.664161462472943
1693,22.390864566969746
1694,22.271641971372706
1695,22.389559215370994
1696,24.003717114661512
1697,22.406612181311946
1698,28.55258689557173
1699,26.7688957229095
1700,25.518868362154087
1701,26.516706916238732
1702,24.78775672401494
1703,24.982154804095952
1704,25.39903204864997
1705,24.879773808725737
1706,27.04612234600751
1707,23.313425422947013
1708,23.75195931707944
1709,25.796197479783814
1710,23.95399321701676
1711,25.90110672122453
1712,25.06375019782411
1713,25.083945212535166
1714,23.525445218789464
1715,23.759485016882596
1716,20.851242909497756
1717,21.080495946647098
1718,19.327900516089016
1719,22.44800848360613
1720,22.38730924609525
1721,20.834081709971052
1722,19.09006369465932
1723,19.939127910264126
1724,21.205645763769503
1725,22.731314780395714
1726,20.68694437965736
1727,19.97194594141204
1728,21.542724480637446
1729,20.559263001823815
1730,21.10380222504836
1731,18.251781394673806
1732,18.184667193075743
1733,17.61992938766842
1734,17.997062050542954
1735,18.631950411647175
1736,18.256903087162364
1737,23.379059740372284
1738,25.255834382425835
1739,24.75872576276703
1740,22.874331966255035
1741,22.669194256304415
1742,21.366191944724363
1743,23.085170128062234
1744,22.58403278979757
1745,21.746948377624175
1746,22.09330754985136
1747,22.504360766636502
1748,21.904306420055796
1749,20.289388885330908
1750,20.314271612779123
1751,22.895259295278574
1752,18.208437230921774
1753,19.453904645288297
1754,22.65077932774971
1755,20.53049211631531
1756,18.007961217946583
1757,18.389440639240696
1758,19.271602091045615
1759,19.924050485958
1760,19.618857125019098
1761,19.5850469971298
1762,20.19495633805318
1763,21.059621618553216
1764,18.42019478492324
1765,19.217016345425407
1766,20.31227713597785
1767,19.93218009538974
1768,19.05716859750257
1769,20.31982209464864
1770,19.99120466591201
1771,18.82787953052513
1772,18.938216735800715
1773,18.87123987340832
1774,19.568247052547985
1775,19.733501349107627
1776,18.377817556524608
1777,17.084691679372522
1778,18.59947200414266
1779,18.9498048632017
1780,21.097636469295136
1781,18.84474655133811
1782,15.701345697148849
1783,19.112866766633687
1784,16.85056337799376
1785,17.43214789685945
1786,18.406984055965662
1787,19.19848598141573
1788,20.45357315344904
1789,16.364677903739153
1790,14.983408874344583
1791,22.45391781152204
1792,19.43746715332416
1793,20.01503813270697
1794,19.803994448625307
1795,19.015785280880195
1796,19.387731187012825
1797,18.892394587164496
1798,18.895030758037066
1799,17.914456731202776
1800,19.18396741009938
1801,18.06797828021911
1802,19.213592292334994
1803,20.801363107627306
1804,18.066444199346144
1805,19.962753405468998
1806,18.322987547956604
1807,21.823548570714674
1808,17.883799556374363
1809,17.938417605096227
1810,18.578695444969384
1811,17.21094231908081
1812,17.127536363849103
1813,17.568085472025032
1814,16.100915779297186
1815,20.38134436550863
1816,16.540284460422598
1817,17.928704813112752
1818,19.612893597628023
1819,18.827155610259048
1820,15.889436416081125
1821,18.193766259522278
1822,19.983065587389248
1823,13.77295726651146
1824,17.67087808793137
1825,17.9673438006699
1826,17.147373519758474
1827,15.987969883935207
1828,17.42153481640244
1829,17.217791155813654
1830,19.442660153698476
1831,19.88364194908069
1832,19.664253400337188
1833,18.642208294781764
1834,18.967720633374803
1835,19.111362704464508
1836,16.308385445319388
1837,15.681033160997309
1838,17.469897603390564
1839,16.328991366667523
1840,17.05762098748881
1841,17.66655205833194
1842,17.678066522052923
1843,18.50233849918507
1844,18.95140179966437
1845,19.563030067958472
1846,19.52690029734019
1847,22.97275173510669
1848,21.234864519002624
1849,16.912418451023314
1850,17.362002493100995
1851,18.93709520179349
1852,17.740004859092643
1853,17.844631647630983
1854,20.14206171391566
1855,19.94056883201172
1856,22.565635976205826
1857,20.09530246943805
1858,19.456982677050124
1859,20.053649278571207
1860,19.900417621434976
1861,20.053649278571207
1862,22.14740437362881
1863,22.14740437362881
1864,22.14740437362881
1865,25.602727221103784
1866,25.8127250504698
1867,23.9500342153014
1868,24.438795952240728
1869,22.93041399567494
1870,23.26272082533884
1871,24.45798961597992
1872,22.962772259498117
1873,24.304022834127434
1874,20.60935854391751
1875,22.29746614812531
1876,22.808589261748445
1877,22.694173799927537
1878,22.812989554597316
1879,20.567111235463685
1880,20.530418157629718
1881,23.340100186522598
1882,24.802541818839963
1883,22.698996734656827
1884,22.698960614821655
1885,23.253526560099072
1886,24.380148220584594
1887,23.516019352241692
1888,24.567868935199442
1889,22.419491435641746
1890,17.578821331656815
1891,17.7772859535246
1892,16.587727323222126
1893,18.051085667490884
1894,18.6379561415808
1895,18.15562492169193
1896,17.74787228618284
1897,19.01759518691314
1898,19.183591203594055
1899,21.44724690980466
1900,22.440862304288366
1901,21.206590985895062
1902,20.390436223959703
1903,23.95653270096888
1904,21.390107578147393
1905,22.51260445457755
1906,21.445982466904184
1907,22.682222851152247
1908,19.852086435923493
1909,20.445766766192655
1910,19.986220924690834
1911,22.45159253022343
1912,24.02930693833074
1913,19.206428363911094
1914,14.28135058731535
1915,23.91537820749972
1916,19.273126880907924
1917,22.738549559513103
1918,19.52377310937876
1919,19.87190785868275
1920,18.89720289955484
1921,27.360530769667445
1922,26.26978437831735
1923,23.882337107324584
1924,24.830224489543177
1925,24.9900844373636
1926,26.368136147199124
1927,19.215750242037196
1928,20.00478780939673
1929,17.93359641160005
1930,19.239656172340048
1931,18.951113459757845
1932,19.410332687182837
1933,20.633508396256452
1934,22.042280574375635
1935,22.092186294395997
1936,22.10360237545253
1937,22.042208171917316
1938,21.258575967986246
1939,24.932763722891508
1940,24.09771958226159
1941,22.042280574375635
1942,22.15303104558624
1943,24.777361168221738
1944,27.01343608091641
1945,26.64508237495054
1946,21.922620458183488
1947,26.02147070934683
1948,21.467853259227688
1949,21.880532943650785
1950,21.54310729031292
1951,22.44761265913558
1952,21.685782644790553
1953,21.18679120723133
1954,22.182405990587256
1955,20.352183519830596
1956,23.227897285978926
1957,20.22751620306036
1958,24.431350150386322
1959,19.604114719075397
1960,17.261688961125586
1961,18.806221001847277
1962,16.648488716178854
1963,16.648452065304262
1964,16.78760059371068
1965,21.04291964399469
1966,20.618828946398864
1967,25.829982703973457
1968,27.520832477898164
1969,26.922244889499478
1970,28.39735149076024
1971,29.64780094937869
1972,28.06231132324395
1973,28.089023344624312
1974,27.396713578728626
1975,27.795231840099312
1976,25.862546858752985
1977,28.06480251138913
1978,27.346995098338894
1979,26.77126152225125
1980,24.31471635452916
1981,26.36559073554517
1982,25.254662452451168
1983,25.00828426356874
1984,23.53881573967343
1985,23.268893925167873
1986,23.40042992998639
1987,22.15497068221274
1988,22.59245975706614
1989,22.880238617196085
1990,23.822972065652845
1991,24.54411351100881
1992,23.245013382774793
1993,22.441642728118513
1994,23.272901296760402
1995,22.718713357140697
1996,26.604224078575385
1997,27.800598692101342
1998,25.464577782660403
1999,28.565370493188865
2000,27.420418801092985
2001,27.14133705021935
2002,24.550775099324035
2003,25.518112071799898
2004,26.10589207429518
2005,24.286514862390682
2006,23.922718793322062
2007,25.186832103577522
2008,23.294323317691845
2009,21.407569881932517
2010,22.295673705446422
2011,19.945843361438207
2012,21.19927510359539
2013,20.687053174032425
2014,21.075598592230307
2015,21.518184971625274
2016,21.30514100461852
2017,21.719033652594234
2018,18.42756196002762
2019,18.37250509356764
2020,17.418338349634766
2021,17.935435605178995
2022,21.490143341982318
2023,18.21754724528448
2024,26.096820941718196
2025,28.933511845644244
2026,22.898091021847776
2027,21.77204324050947
2028,22.152155615479536
2029,22.264210999967425
2030,24.959342733877758
2031,24.70190399587235
2032,24.763671355027007
2033,24.875176266785694
2034,22.62954727403811
2035,24.28336845124495
2036,24.033092933907046
2037,24.033129089871085
2038,25.647277335178277
2039,22.176966194014085
2040,24.972811030348243
2041,23.06344627351011
2042,24.037026382197688
2043,21.282459798865872
2044,21.66143471532471
2045,22.56073825175725
2046,20.332590815956586
2047,19.78651004484268
2048,18.807457445895594
2049,20.170462340345615
2050,21.90479849469054
2051,18.477167696562237
2052,18.855821302238446
2053,19.186240114864514
2054,15.955912412070447
2055,19.27117049308282
2056,19.854703950395287
2057,18.506264245657412
2058,21.744069963799923
2059,19.514784432144744
2060,19.455024442918372
2061,19.727877272328705
2062,18.668660815026342
2063,18.141876272837088
2064,18.897773003514466
2065,18.192197268143925
2066,20.244682949962716
2067,19.672096748385187
2068,19.641359262155923
2069,15.683642456475908
2070,17.178766108490393
2071,15.56083381284027
2072,18.60969466216039
2073,18.85570967639967
2074,20.5490762805247
2075,19.43640664501352
2076,18.506510254825045
2077,19.18474268937146
2078,18.811011829462718
2079,18.95202768483135
2080,17.916746899421643
2081,19.290603879968934
2082,19.74816712412149
2083,18.688544870195045
2084,17.785197942828272
2085,18.811048667093367
2086,18.99014085001313
2087,17.756408409252888
2088,17.44122187170725
2089,16.151702795621503
2090,19.267518640496856
2091,17.698818988477996
2092,17.7867034894649
2093,17.71786856474592
2094,17.86428460220922
2095,19.510112567954064
2096,16.438106895541477
2097,17.00381982249867
2098,17.883911346100156
2099,20.797347002003256
2100,16.369902483302845
2101,19.623760952114576
2102,19.59944685890212
2103,16.93234961150908
2104,19.707821978774035
2105,17.9373589815722
2106,21.52272448936916
2107,21.5358550102563
2108,17.344670772621726
2109,16.61814049845613
2110,16.131384737970443
2111,19.27065887468921
2112,17.42153481640244
2113,17.142749206317717
2114,17.797538426913302
2115,18.048218035895324
2116,16.3869949226035
2117,17.38153634575209
2118,18.18817978915246
2119,17.327556341393176
2120,17.690939000758775
2121,16.029624690978903
2122,16.138465366478485
2123,16.321075155012313
2124,19.517930033306094
2125,18.6267687941147
2126,19.02750900409425
2127,19.649432490282365
2128,18.61588659691691
2129,15.939738661784252
2130,17.79582525603023
2131,19.012505462112983
2132,16.527485770391912
2133,16.24707583364301
2134,17.723133627310318
2135,15.70340610563433
2136,15.438199526071694
2137,18.02236393226696
2138,18.671423278085925
2139,19.63876634234495
2140,18.63231188164318
2141,19.27214856868375
2142,18.376532865480414
2143,18.007748668890624
2144,17.976687012174242
2145,18.649328853992692
2146,18.90952370918592
2147,22.201379730877246
2148,18.464818329798902
2149,18.60105930630922
2150,24.290339646724547
2151,18.28581539033435
2152,16.86123111976107
2153,18.576864110189153
2154,16.10383622844072
2155,18.853337070541087
2156,22.331436916282872
2157,21.94297842953317
2158,22.89049869288405
2159,22.24612064170893
2160,23.04590992187253
2161,24.338579868222002
2162,25.669134001040256
2163,25.97244813206531
2164,22.76716745487687
2165,22.847955012925716
2166,20.67936298216054
2167,22.858301800225526
2168,22.301686535492852
2169,22.80128113261211
2170,22.928249681799098
2171,20.88109345186548
2172,20.8659257835644
2173,20.69402580961104
2174,23.721872110390034
2175,25.358976115138592
2176,24.348577044089268
2177,24.359991686048208
2178,24.147296983386227
2179,20.866325577891445
2180,22.779564925524372
2181,22.55026057213753
2182,22.83920079197101
2183,22.66981449312231
2184,17.770018928080813
2185,18.03041950600518
2186,18.627893585204106
2187,19.168787508931793
2188,19.30347852212804
2189,21.401463359711798
2190,15.846116387740757
2191,15.846116387740757
2192,15.465733971834734
2193,16.606270888922264
2194,17.828151872420513
2195,16.456195751356987
2196,17.15279037480702
2197,16.403330663159757
2198,19.63264553515538
2199,21.81749531793562
2200,21.69155310523476
2201,21.430063508139614
2202,23.80560351600908
2203,22.585315722851124
2204,21.706506082547364
2205,20.61494585594343
2206,21.227809501631626
2207,24.660373948764914
2208,23.877004745016233
2209,22.15514845543295
2210,19.852086435923493
2211,16.289532520787496
2212,16.699013988770112
2213,16.709186900378718
2214,17.495801426149143
2215,15.450805458586895
2216,17.27634271608492
2217,20.67860481625052
2218,15.604690974617851
2219,15.061889043679384
2220,15.575074084577354
2221,23.91537820749972
2222,23.288851631766732
2223,21.978145051326017
2224,22.518768367400316
2225,19.776485232787724
2226,19.253425667330557
2227,24.17709331905478
2228,25.971525593517285
2229,25.16457014856485
2230,22.182060347648907
2231,24.403332603590815
2232,23.824607956778273
2233,23.345594664513197
2234,25.35209160161341
2235,23.34537066127498
2236,25.319075931494382
2237,25.693139511877035
2238,21.590785623558702
2239,18.048753339028483
2240,19.47543055526068
2241,19.107041159040214
2242,16.938154684547186
2243,16.744912873332982
2244,15.209692158728275
2245,15.149048859826737
2246,19.44503930901464
2247,16.557087017878466
2248,18.063317368348834
2249,19.217096806211277
2250,19.275922128956168
2251,17.36504017700215
2252,20.421688435884406
2253,21.78012132886031
2254,21.780012643524998
2255,22.271641971372706
2256,22.16176012405777
2257,22.023991290268647
2258,21.910486380453367
2259,22.025046574970077
2260,21.68957617735556
2261,24.404113349606696
2262,24.342970728991645
2263,28.13060768960292
2264,27.395790798113325
2265,20.987286798117786
2266,25.97144645623665
2267,25.454238861370744
2268,27.908545847663042
2269,20.492864276404987
2270,21.83656351782011
2271,22.236794882755774
2272,23.480462706897413
2273,20.746721069528498
2274,20.440813561447715
2275,20.751431259229225
2276,21.425141185364126
2277,22.23656078659137
2278,19.517000545292053
2279,18.69590493748867
2280,17.109059856458213
2281,19.783393337051702
2282,19.910217280437912
2283,17.28542555926181
2284,18.094503936271376
2285,20.43181569949835
2286,18.618987569900508
2287,27.170600067781336
2288,25.89854943944203
2289,26.13520320929552
2290,27.776168492549
2291,28.400354994740297
2292,27.726540616086645
2293,27.771012450657764
2294,28.13490252648658
2295,27.560951253537958
2296,25.539159700439946
2297,27.327653175699286
2298,26.941274970975794
2299,28.306355965220533
2300,26.378859283018834
2301,27.06448247254217
2302,25.22171837650353
2303,25.371644549048924
2304,25.80058117425419
2305,23.687909517503424
2306,23.687909517503424
2307,24.122336294431484
2308,25.043527544234593
2309,25.991383035832207
2310,25.025337355645625
2311,24.543933271951126
2312,21.954457463773903
2313,21.81536854103461
2314,22.21213556571513
2315,22.186861083930715
2316,22.434593126719612
2317,21.735593375851884
2318,21.74045226836772
2319,22.550739108037543
2320,21.910992439459896
2321,24.35097142138683
2322,22.441159679452312
2323,21.749406380723567
2324,23.186044256924298
2325,22.395335334850905
2326,22.534219993476476
2327,23.434390400851754
2328,23.434354299053954
2329,22.254552849467714
2330,22.025263782490278
2331,27.523314571443233
2332,28.395680762784597
2333,27.462228483566303
2334,26.26788121398007
2335,27.070822435108795
2336,26.827196263661936
2337,22.890593508504697
2338,24.788647950581833
2339,24.710339807857633
2340,26.3093470012249
2341,23.58923842504911
2342,24.745194746960454
2343,24.398477922380323
2344,24.292985422266092
2345,24.969382030975563
2346,23.92268278144157
2347,23.29626429521078
2348,25.155724426182367
2349,22.999535842414055
2350,26.233319359091638
2351,24.20090229127973
2352,24.161277565865372
2353,25.143585318619195
2354,19.589127027611916
2355,19.954391115890463
2356,19.81049773870987
2357,21.46837496098236
2358,21.07570727756562
2359,19.40588652556459
2360,17.749849669283392
2361,18.219103038044064
2362,22.731017885285645
2363,18.360905022626053
2364,19.156984199337227
2365,24.56102716177687
2366,23.688174715155423
2367,23.688174715155423
2368,23.324332720876694
2369,23.458885648177983
2370,22.509959165933616
2371,21.385258056028782
2372,22.790384676846607
2373,25.570713778860256
2374,25.688904235004102
2375,22.56630540940982
2376,22.95223681188343
2377,23.460655642977322
2378,21.090823832680293
2379,22.151750924107002
2380,20.65582720081403
2381,20.719331289784186
2382,22.44614850734056
2383,21.353770625837345
2384,22.859482408556264
2385,21.10970689598024
2386,20.53209757756211
2387,18.79740497775762
2388,18.547095713587886
2389,19.123735046207372
2390,19.308873299910946
2391,18.75549583028397
2392,18.389477533269865
2393,20.709590649673913
2394,19.61077287917037
2395,20.979597457819175
2396,20.088922924865876
2397,20.381404619241536
2398,17.349582842391012
2399,14.734636613708822
2400,14.396897911503613
2401,16.690233685513935
2402,18.892942916816395
2403,19.875637600836733
2404,19.32742476094207
2405,20.344252429719326
2406,18.787103937247217
2407,18.81265993396327
2408,19.22200559032209
2409,19.174770178790357
2410,21.169045745687473
2411,18.40317958311527
2412,19.667621524763177
2413,18.735627308392175
2414,18.967585534574305
2415,19.568247052547985
2416,18.95429496554967
2417,19.53835351859429
2418,18.68072144272461
2419,18.42825508606302
2420,19.07512227745078
2421,18.659558985998412
2422,17.631167880376992
2423,17.156092830097947
2424,19.39797824241394
2425,20.91945183315249
2426,17.42426171699543
2427,17.75327396309011
2428,20.95972731224572
2429,18.422393308250637
2430,19.380715118298237
2431,19.05631647349432
2432,19.253425819575128
2433,19.140778924003257
2434,19.12439363191075
2435,19.53096594615643
2436,19.13137822598177
2437,18.141196086609476
2438,19.17202327012927
2439,16.745527131751512
2440,18.38081606462766
2441,16.397477942304388
2442,16.821418020117015
2443,17.184913149569503
2444,17.91521818929864
2445,16.805213049586044
2446,17.966811635290373
2447,20.36753403156129
2448,19.994336247145092
2449,17.91044816631124
2450,18.51091418201928
2451,18.166076775189424
2452,20.684135258518534
2453,16.613915310174836
2454,17.4004046782822
2455,16.910419293924452
2456,17.242528097968577
2457,17.143627194302763
2458,18.421682441925363
2459,16.06420101207943
2460,18.335662003161794
2461,17.79675399116286
2462,17.294445211333134
2463,17.308686021469047
2464,19.422829828307684
2465,18.34275228380535
2466,17.75444061975218
2467,19.76541106960434
2468,17.636742196343427
2469,17.18327635753497
2470,19.16268187258554
2471,19.788191574803058
2472,17.940845858685094
2473,15.772408404746276
2474,15.961341974014246
2475,20.651027358828948
2476,16.956502178389506
2477,18.044809000474846
2478,18.541976353846614
2479,17.55835921975604
2480,18.52558593236313
2481,18.708141825438585
2482,17.98449121357049
2483,17.987987944694645
2484,17.9365328719369
2485,18.513846443891126
2486,18.834249583006713
2487,21.648941820353336
2488,19.535640356054596
2489,19.444788680067106
2490,19.047442163685147
2491,17.040501958709545
2492,22.982991175706964
2493,18.462730848996962
2494,18.163933856434205
2495,15.914697591337928
2496,23.16395219937418
2497,18.144279573190605
2498,18.533809919794827
2499,15.77617029910156
2500,17.368433506390573
2501,18.385872492868835
2502,18.421609644052012
2503,17.244479306239324
2504,20.82153488468888
2505,22.1773076568155
2506,24.355668990126993
2507,24.531662386258105
2508,24.338579868222002
2509,23.33010308262503
2510,23.759730916821084
2511,22.21670997365029
2512,23.394792665647895
2513,22.17683644931543
2514,24.531336828202075
2515,20.83865557998419
2516,22.302011614550366
2517,20.49231317705516
2518,20.98092356185586
2519,23.64028811877742
2520,23.401126474143965
2521,23.08754227962275
2522,23.5796324965808
2523,20.75401469669604
2524,21.305148921179025
2525,21.30518549788033
2526,20.654168237406836
2527,20.81345286614125
2528,20.616415344271438
2529,20.968685026844614
2530,19.95155249002208
2531,23.63553745984734
2532,23.59656918209021
2533,23.10466752136291
2534,24.116652385275763
2535,24.474013895237768
2536,23.842885558267064
2537,23.190592326067115
2538,23.087758728432906
2539,22.262094639395087
2540,22.1354374312915
2541,23.367388312461856
2542,21.56571379113454
2543,17.1915737079343
2544,16.137987748525845
2545,18.374879552882277
2546,17.980507650490807
2547,19.37320988498216
2548,19.73147277640264
2549,18.567598993374354
2550,24.182469336596263
2551,17.90471320240794
2552,16.88524547352557
2553,15.718653091063807
2554,17.765795024795565
2555,17.08969624635381
2556,16.162473433526195
2557,17.003918430616636
2558,20.9451053718232
2559,20.394253387025593
2560,22.18047910976187
2561,21.89750061493094
2562,21.929945971272076
2563,21.67858480922542
2564,23.656998870563875
2565,21.565803834605813
2566,21.046459468866246
2567,20.307968285930407
2568,22.561861842299994
2569,22.90009302223659
2570,19.852086435923493
2571,21.399565436790056
2572,21.736162481572237
2573,23.442715957420205
2574,23.41621317347202
2575,17.43424012051388
2576,16.28560396957785
2577,17.604178609165857
2578,15.43206697582189
2579,19.79896958816852
2580,17.247235160838574
2581,16.56225559469011
2582,15.628690526163648
2583,23.78787889894228
2584,19.932304381358442
2585,20.220611999395423
2586,20.240185686707683
2587,21.1327174272281
2588,19.690905292143285
2589,19.608960785143413
2590,23.966461317013103
2591,23.847361375212238
2592,23.978989453067037
2593,24.630301541393017
2594,23.555432710402478
2595,23.647851394474674
2596,25.157053162725127
2597,23.470458516946813
2598,26.61481664745032
2599,27.402202409535423
2600,18.89118436717514
2601,19.788613782814878
2602,15.189817773781549
2603,14.836890435916086
2604,14.785692999317352
2605,15.57854593072717
2606,18.90633191547562
2607,20.883619950015454
2608,20.17614517543157
2609,20.052875415418207
2610,18.018046234968466
2611,18.359433293089996
2612,19.50590023206167
2613,18.326784679136257
2614,18.717379780954687
2615,19.429333604589296
2616,19.64776319676011
2617,20.10866326098524
2618,19.930426713516155
2619,21.539232643739993
2620,21.882987976551984
2621,22.04217194347828
2622,22.092186294395997
2623,23.622321249358244
2624,24.415634010218938
2625,25.434599494897903
2626,21.419478150202412
2627,23.867717941321956
2628,29.184787080935898
2629,29.144467223851724
2630,28.92928975035895
2631,29.53832338881737
2632,28.630129812330907
2633,26.299606121754255
2634,27.42579031018504
2635,20.282130397889546
2636,22.650925671622737
2637,20.97684189600914
2638,24.917406849965445
2639,21.739413911616342
2640,20.584714223319413
2641,17.883436103451974
2642,19.276032037415998
2643,17.472475364367188
2644,17.673888802647138
2645,17.285388908387215
2646,16.648452065304262
2647,17.285388908387215
2648,20.15342223244891
2649,19.47304961644557
2650,20.66103163156962
2651,20.734552621521683
2652,29.188959273736756
2653,25.38095023054634
2654,25.511301782687802
2655,26.922172811877765
2656,28.842869097703954
2657,27.232598851642038
2658,26.393980420338796
2659,28.12426662529017
2660,28.445739678450607
2661,26.32199743110127
2662,26.922172811877765
2663,27.05267359340126
2664,25.991383035832207
2665,26.30934228725448
2666,25.86395578694887
2667,22.592531870636797
2668,22.939284743010536
2669,21.506340356668055
2670,25.02827562301193
2671,22.939284743010536
2672,22.82646330451603
2673,22.40381989267719
2674,23.043419441680623
2675,22.41986527936257
2676,23.035045955634942
2677,22.81951623399745
2678,23.526180435948007
2679,26.58729375683567
2680,26.6547768473283
2681,28.403770611895155
2682,27.350617730699714
2683,29.80304748542347
2684,27.769153645656452
2685,26.907859383568876
2686,25.280618821327934
2687,24.55734586437686
2688,24.328317538319553
2689,23.285709908530514
2690,28.189463782021708
2691,23.292431278030932
2692,19.43029323754709
2693,21.284506607543328
2694,19.716554294460764
2695,22.108085581766396
2696,21.702414795060314
2697,20.948280173053924
2698,21.304851394422144
2699,20.20123500838948
2700,19.97194594141204
2701,20.704106049334207
2702,18.6403630594749
2703,20.75461129857756
2704,18.409926037749944
2705,17.8684318789887
2706,17.86854216710862
2707,17.936385708835523
2708,17.8684318789887
2709,17.717209089262713
2710,18.503439565869044
2711,24.21421948045305
2712,27.94224843387703
2713,23.04909039837353
2714,21.78059099496172
2715,21.136902877746923
2716,21.880475090363603
2717,23.688679966983557
2718,24.16825061843278
2719,19.427157528716194
2720,21.912913091637087
2721,19.24466056819788
2722,20.13524488940614
2723,19.457955716243077
2724,19.130604848264028
2725,19.057537256376875
2726,19.167172914577066
2727,20.376788816769107
2728,20.62334571193162
2729,19.964537022699027
2730,19.10730451000576
2731,18.15036042531296
